id,color
308-6095,red
94-2730,red
11-3098,red
65-10300,red
20-6400,red
40-10670,red
313-9209,red
08-4900,red
55-6910,red
24-3333,red
90-435,red
69-3751,red
84-10002,red
46-7725,red
74-963,red
28-4782,red
369-6362,red
08-6646,red
10-217,red
84-2694,red
149-1249,red
62-5181-3,red
139-8207,red
37-8497,red
228-6006,red
84-2694-21,red
43-6131,red
166-2822,red
209-8449,red
22-7702,red
36-4658-1,red
47-2670,red
20-11211,red
131-4746,red
227-8373,red
99-311,red
127-6999,red
57-4464,red
77-35,red
03-1390,red
98-6982,red
98-2322,red
09-8279,red
42-9708,red
86-10615,red
248-6038,red
63-10411,red
87-5278,red
297-5482,red
284-0235,red
26-2708,red
67-1014,red
48-4792,red
325-2497,red
52-4150,red
38-2083,red
346-5317,red
l-JintaoLi,red
182-2171,red
69-5011,red
21-1048,red
174-9851,red
10-1749,red
34-2997,red
186-8502,red
163-3996,red
212-6739,red
295-8150,red
69-5882,red
53-3214,red
90-5130-2,red
157-1780,red
267-2286,red
220-4217,red
247-5731,red
124-6628,red
91-4224,red
303-5950,red
21-2742,red
336-2977,red
65-4423,red
06-4186,red
63-11208,red
64-4247,red
204-3365,red
129-2653,red
228-5449,red
157-6432,red
88-5607,red
329-6166,red
44-4317,red
12-417,red
188-7728,red
16-3283,red
248-9129,red
34-1080,red
79-11513,red
92-357,red
01-7129,red
13-8315,red
339-8942,red
254-1936,red
22-0-12,red
54-2695,red
72-5870,red
94-2372,red
40-1233,red
245-4915,red
17-7993,red
77-3067,red
166-2924,red
c-DWLCheung,red
53-903,red
69-4450-7,red
86-2859-1,red
r-EARundensteiner,skyblue
94-81,red
300-9502,red
199-6422,red
62-4858,red
23-4866,red
64-1361,red
76-1584-2,red
01-1770,red
32-831,red
328-6813,red
247-9426,red
70-1027,red
120-2779,red
56-731,red
19-5792,red
200-5718,red
199-4704-3,red
200-5855,red
35-837-5,red
10-7026,red
93-2832,red
90-2327,red
159-9866,red
12-10718,red
00-6661,red
199-6363,red
25-2601,red
80-6528,red
45-5235,red
37-4431,red
07-4028,red
87-3345,red
13-3435,red
96-5163,red
42-5634,red
b-LubomirBic,red
51-1937,red
80-234,red
37-1513,red
59-3613,red
78-3884,red
44-6045,red
259-6209,red
c-LiChen16,red
62-3151-1,red
05-6580,red
87-5245,red
00-1780,red
74-901,red
10-4751,red
149-5928,red
242-6647,red
237-9060,red
248-3289,red
74-10202,red
248-3538,red
23-3629,red
32-2991,red
78-1249,red
31-5099,red
m-MuraliMani,red
18-5410-31,red
35-9583,red
67-1771,red
85-6116,red
66-1018,red
76-5412,red
52-654,red
211-5752,red
167-6611,red
h-JeanLucHainaut,red
k-MarkusKirchberg,red
b-MBertolotto,red
95-6422,red
c-YPPhoebeChen,red
s-SamiraSiSaid,red
d-MartinDoerr,red
15-4436,red
81-5940,red
72-6796,red
r-CRolland,red
33-5374,red
82-2871,red
216-7621,red
177-9095,red
262-5319,red
36-5434,red
141-2035,red
57-9804,red
322-5769,red
249-3344,red
72-248,red
33-4992,red
44-5554,red
51-2101,red
91-306,red
22-3097,red
45-6607-2,red
j-MingJiang3,red
36-2755,red
74-9378,red
216-7573,red
216-7606,red
216-7744,red
216-7847,red
43-864,red
57-5307,red
s-RichardDSissonJr,red
68-280,red
209-7570,red
230-3630,red
45-8171,red
04-3409,red
286-7099,red
02-451,red
02-5889,red
349-4835,red
349-4619,red
339-8459,red
19-8877,red
75-3925,red
50-6759,red
242-5131,red
75-1648,red
58-2634,red
11-1963,red
196-1348,red
196-1388,red
90-6572,red
196-1458,red
196-1383,red
196-1410,red
196-1347,red
196-1365,red
196-1396,red
196-1444,red
196-1363,red
58-3019,red
60-2647,red
53-1850,red
305-0104,red
305-0431,red
86-1150,red
16-5560,red
69-65,red
321-0629,red
59-6690,red
53-2134,red
199-6304,red
52-10139,red
03-8603,red
l-MingLi8,red
64-4492-10,red
48-1002,red
51-4188,red
75-1629,red
40-2209,red
g-DanielDGajski,red
216-7926,red
24-4874,red
242-1525,red
62-868,red
92-365,red
289-3011,red
23-2376,red
289-2496,red
67-529,red
296-5558,red
322-5507,red
228-2552,red
148-9046,red
228-2526,red
209-2880,red
76-4130,red
263-2975,red
299-6309,red
324-3879,red
242-1627,red
242-1147,red
242-1020,red
242-1760,red
63-5275,red
35-1647-4,red
12-5641,red
41-5390,red
20-5560,red
05-6516,red
50-5463,red
54-7001-1,red
11-7993,red
75-4596-1,red
70-354,red
312-4936,red
312-5268,red
312-4511,red
15-696,red
36-7295,red
34-7296,red
216-8049,red
243-5943,red
19-2254,red
04-4211,red
76-2198,red
53-2263,red
329-1996,red
228-2583,red
228-2577,red
228-2513,red
239-8037,red
m-DavidMaier,red
77-5123,red
93-2334,red
29-3387,red
20-247,red
07-4849,red
324-5443,red
131-4098,red
131-4066,red
131-4251,red
324-5102,red
62-6563,red
133-5694,red
311-0201,red
311-0338,red
k-EamonnJKeogh,red
188-3704,red
20-6534,red
339-7650,red
53-5882,red
62-5839-1,red
352-4538,red
233-6573,red
52-184,red
79-7258,red
45-614,red
84-1841,red
62-5556,red
74-4273,red
86-5008,red
208-0020,red
23-2274,red
75-1008-4,red
36-4571,red
135-4685,red
17-5107,red
65-2816,red
312-5466,red
312-5921,red
14-1177,red
f-DavidFinkel,red
159-9865,red
159-9862,red
159-9870,red
159-9869,red
13-6589,red
23-891,red
159-9885,red
159-9861,red
159-9878,red
77-10140,red
299-7504,red
130-7844,red
228-6081,red
72-5749,red
s-KangGShin,red
00-34,red
62-1192,red
26-319,red
74-7012,red
21-3894,red
66-580,red
89-4792,red
93-44,red
42-2501-7,red
21-3626-19,red
68-962,red
s-NanditSoparkar,red
97-6308-1,red
46-3391,red
44-912,red
31-891-1,red
59-5636,red
51-6972,red
96-5902,red
28-553,red
59-557,red
64-4621,red
26-4653,red
28-2607,red
24-2195,red
91-7024,red
84-284,red
37-236,red
c-KSelcukCandan,red
72-2075,red
49-513,red
35-5629,red
81-6636,red
299-7067,red
85-1923,red
g-SamratGanguly,red
81-4888,red
324-3978,red
324-3891,red
170-1833,red
94-9023-1,red
52-3194-1,red
08-3023,red
48-5941,red
115-5647,red
46-4184,red
83-8143,red
14-7037,red
339-8432,red
339-7803,red
339-7810,red
140-6344,red
b-FrancoisBry,red
286-7480,red
29-5357,red
69-1929,red
d-EHDurfee,red
35-3478,red
54-624,red
16-2925,red
v-JoseMVidal,red
85-6382,red
w-MichaelPWellman,red
200-5682,red
200-5906,red
30-2242,red
31-1379,red
90-2558,red
74-4330-1,red
37-875,red
m-SamuelMadden,skyblue
22-4453,red
47-1858,red
b-HariBalakrishnan,red
98-6904,red
m-EssamMansour,red
90-5189,red
98-5721-1,red
58-4783,red
22-7259,red
18-5134,red
23-6881,red
83-6826,red
60-1926,red
d-DJDeWitt,red
11-7259,red
p-JMPatel,red
z-SBZdonik,red
86-7615,red
27-4508,red
56-794,red
82-75,red
99-1163,red
41-4898,red
149-5876,red
37-8765,red
99-5780,red
22-3083-1,red
39-998,red
75-9492,red
40-6811,red
98-3020,red
m-AllenKLMiu,red
127-0305,red
16-1646,red
25-6929,red
j-MichaelIJordan,red
124-3136,red
h-JosephMHellerstein,red
62-2845,red
h-KirstenHildrum,red
s-MehulAShah,red
09-3689,red
l-WolfgangLindner,red
77-2502,red
t-DanielaTulone,red
41-3476-3,red
58-3831,red
r-TRisch,red
34-3982,red
i-MilenaIvanova,red
53-2184,red
p-BiswanathPanda,red
92-9835-1,red
01-2861,red
80-10299,red
64-3462,red
45-5386,red
k-DavidRKarger,red
m-RobMiller,red
65-7161,red
228-6019,red
228-6090,red
116-8396,red
m-AndrewCMyers,red
155-5462,red
43-9991,red
163-9035,red
31-2616-2,red
50-7345,red
37-8397,red
82-5918-1,red
86-4594,red
58-5014,red
191-0540,red
191-0557,red
128-5698,red
32-2085,red
77-4196-2,red
55-925,red
72-309,red
117-4350,red
07-1389,red
95-6985,red
27-10896,red
92-443,red
82-6358,red
84-5751,red
c-MitchCherniack,red
19-7,red
92-747,red
40-6709,red
o-PatrickEONeil,red
60-6309,red
93-6455,red
191-3842,red
06-6785,red
39-1303-2,red
64-2172,red
90-5437,red
278-6747,red
264-0039,red
279-2962,red
272-8767,red
91-8919,red
46-8919,red
68-8919,red
40-7459,red
166-8374,red
166-8376,red
44-4141,red
m-AdamMarcus2,red
80-4366,red
73-10355,red
62-58,red
58-5765-2,red
47-7258,red
84-1935,red
17-6061,red
27-7987,red
151-6401,red
38-6308,red
49-397,red
80-7992,red
w-FlorianWaas,red
273-7114,red
179-4147,red
179-4140,red
163-3156,red
95-6919,red
116-0669,red
116-0699,red
116-0663,red
39-4902,red
m-JGMorrisett,red
a-JamesAspnes,red
s-ChristianScheideler,red
a-AArora,red
38-769,red
b-PeterBodik,red
47-4097,red
p-MarkAPaskin,red
116-5194,red
34-8156-3,red
177-8846,red
123-5171,red
173-9263,red
221-2301,red
49-7988,red
a-SPAmarasinghe,red
198-8521,red
135-1150,red
243-2511,red
349-9072,red
156-5465,red
48-6542,red
k-SaileshKrishnamurthy,red
330-8256,red
r-RaghuRamakrishnan,red
21-3400-2,red
117-2614,red
40-4895,red
35-6421,red
k-MehmedMKantardzic,red
49-5812,red
78-1484,red
83-4223,red
09-3149,red
52-6897,red
33-5448-15,red
185-9921,red
250-9511,red
242-3434,red
07-225,red
22-5463,red
64-2962,red
c-DeepayanChakrabarti,red
l-JureLeskovec,red
f-CFaloutsos,red
f-MichalisFaloutsos,red
22-10453,red
56-5528,red
355-0096,red
242-5169,red
242-5168,red
99-8930,red
08-11411,red
33-11411,red
91-11304,red
34-11411,red
99-11140,red
f-AlanDavidFekete,red
95-11514,red
167-9443,red
05-1975,red
91-2665,red
a-TarekFAbdelzaher,red
04-4434,red
27-819,red
86-5506,red
e-DeborahEstrin,red
g-LeonidasJGuibas,red
73-6487,red
p-JReich,red
34-3515,red
54-129,red
s-AlexanderShraer,red
181-5960,red
181-5949,red
181-5967,red
63-4805,red
g-RameshGovindan,red
65-2692,red
190-7633,red
131-4166,red
139-0607,red
79-7992,red
68-7992,red
12-15,red
77-4665,red
14-4894,red
r-DanielaRus,red
02-3160,red
65-3345,red
85-6157,red
318-6147,red
252-5137,red
349-8834,red
52-1968,red
09-8165,red
k-MFransKaashoek,red
48-2547,red
63-9541,red
204-3711,red
213-1802,red
211-2509,red
125-6921,red
46-1548,red
i-PiotrIndyk,red
r-RonittRubinfeld,red
n-SilviaNittel,red
57-424,red
e-MJEgenhofer,red
g-DinaQGoldin,red
69-1829,red
v-AVoisard,red
w-MichaelFWorboys,red
131-4488,red
32-724-1,red
149-5905,red
149-5936,red
t-KristinTufte,red
181-2812,red
160-8827,red
147-1343,red
h-KatherineJHollenbach,red
69-8749,red
13-310,red
233-6264,red
183-9387,red
150-3252,red
153-2198,red
00-9614,red
00-4402,red
326-5198,red
145-8597,red
21-11275,red
128-7583,red
49-8859,red
02-1851,red
31-8364,red
240-9373,red
78-6195,red
38-10237,red
s-AdamSah,red
54-4948,red
69-1477,red
61-6389,red
94-4314,red
l-BarbaraLiskov,red
166-8542,red
g-JohnVGuttag,red
g-DavidKGifford,red
137-6690,red
137-6711,red
70-5600,red
c-DavidECuller,red
81-5691,red
180-5513,red
36-3251,red
a-DavidGAndersen,red
53-8277,red
145-1806,red
14-4826,red
29-3950,red
d-WJDally,red
d-JeffreyDean,red
d-InderjitSDhillon,red
19-5000,red
e-CharlesElkan,red
61-2980,red
g-GregoryRGanger,red
g-LiseGetoor,red
g-PhillipBGibbons,red
g-GarthAGibson,red
61-8262,red
56-2013,red
80-806-3,red
77-1117,red
72-8513,red
17-4402,red
85-10260,red
119-3872,red
36-4111,red
213-8147,red
139-0872,red
30-4308-1,red
53-9879,red
181-2820-73,red
64-898,red
m-ErikMeijer,red
83-8757,red
99-10669,red
82-1824,red
77-344,red
118-8979,red
51-11411,red
97-4479,red
66-8332,red
58-968,red
120-0921,red
s-AlexanderJSmola,red
s-DXSong,red
136-5765,red
49-3209,red
153-2166,red
85-5045,red
65-8569,red
40-7113,red
65-10453,red
36-3855,red
30-4267,red
98-3981,red
54-4067,red
78-643,red
79-4166,red
182-1900,red
56-4313-1,red
58-10271,red
14-5114,red
91-1284,red
76-7586,red
34-2635,red
01-3254,red
41-2531,red
95-459,red
99-770,red
36-1442,red
79-5102,red
79-5063,red
a-RAgrawal,red
h-LauraMHaas,red
i-YEIoannidis,red
o-ChristopherOlston,red
00-11358,red
w-JenniferWidom,red
186-8029,red
67-797,red
75-6336,red
b-EricABrewer,red
70-3007,red
g-HGarciaMolina,red
22-4992,red
90-3808,red
s-SunitaSarawagi,red
s-AlexanderSSzalay,red
58-1818,red
h-PatHelland,red
62-4760,red
00-3447,red
34-5593,red
236-7075,red
00-1215,red
49-6589,red
w-MattWelsh,red
75-206,red
217-1486,red
228-0259,red
241-7457,red
82-11191,red
21-659,red
68-1122,red
97-8154,red
149-5914,red
85-3068,red
33-6491,red
23-3281,red
15-6401,red
j-KyleJamieson,red
37-6300-2,red
s-IonStoica,skyblue
z-HuiZhang1,red
p-LucianPopa2,red
k-AKrishnamurthy,red
68-5579,red
30-2317,red
s-RalfSteinmetz,red
w-KlausWehrle,red
w-JohnWilkes,red
p-DAPatterson,red
10-6978,red
k-RandyHKatz,red
g-KennethYGoldberg,red
71-4226-2,red
a-PieterAbbeel,red
78-6715-1,red
42-1518,red
57-3356,red
62-3300,red
35-2683,red
24-6786,red
27-854,red
a-HusseinMAbdelWahab,red
03-854,red
01-1470,red
f-RFonseca,red
37-3129,red
97-4232,red
60-6753,red
58-1768,red
a-ThomasEAnderson,red
b-KPBirman,red
64-10305,red
09-384,red
c-DouglasComer,red
70-10305,red
65-1370,red
60-4358,red
54-3889,red
m-DMazieres,red
58-1326,red
s-JonathanMSmith,red
r-RvRenesse,red
00-2879,red
w-HakimWeatherspoon,red
33-8321,red
81-7010,red
49-1024,red
49-8398,red
45-4044,red
13-3120,red
93-6926,red
27-4882,red
35-2580,red
98-2906,red
06-5099,red
55-51,red
j-KevinJeffay,red
b-SKBaruah,red
p-CGPlaxton,red
12-8357,red
a-AdityaAkella,red
s-SrinivasanSeshan,red
00-1901,red
08-5182,red
14-5951,red
90-5133,red
32-6091,red
17-6643,red
50-560,red
166-6255,red
68-3340-8,red
14-4758,red
89-1741,red
154-9514,red
192-2914,red
192-2855,red
152-0092,red
16-292,red
02-2892,red
145-2814,red
211-7027,red
195-2887,red
168-4711,red
96-5786,red
31-6214,red
20-8000,red
96-9986-1,red
55-2270,red
312-6932-1,red
61-5154,red
00-10104,red
17-1701,red
60-9826,red
151-7537,red
339-0691,red
22-9263-1,red
262-6232,red
47-3655,red
14-3860,red
l-JiangchuanLiu,red
84-6358,red
10-1399,red
85-5401,red
62-4022,red
32-7788,red
225-0687,red
26-6973,red
144-6124,red
209-3087,red
17-1701-3,red
181-2799,red
04-418,red
03-8397,red
74-10101,red
49-10261,red
122-2833,red
131-6638,red
37-1018,red
205-2534,red
72-8399,red
187-9669,red
167-0227,red
32-7007,red
131-4868,red
183-6515,red
234-7937,red
a-KrsteAsanovic,red
w-JohnWawrzynek,red
l-ErranLLi,red
44-6654,red
14-1888,red
50-549,red
k-RichardMKarp,red
p-CHPapadimitriou,red
181-5822,red
174-2148,red
220-7441,red
289-1689,red
53-4663-1,red
90-3946,red
76-977,red
12-1819,red
247-8172,red
182-4795,red
69-9867,red
52-9804,red
14-877,red
127-9189,red
48-3493,red
162-1936,red
41-5447-1,red
08-5351,red
349-3017,red
21-6466,red
16-6873,red
91-2516,red
19-6590,red
27-1277,red
86-6881,red
22-5410,red
197-7061,red
208-9822,red
188-9027,red
135-8420,red
09-313,red
76-1001,red
24-6914-25,red
291-4743,red
16-1537-2,red
53-8397,red
29-5231,red
42-2132,red
66-5629,red
277-5307,red
160-1002,red
k-JohnKubiatowicz,red
243-5855,red
242-0053,red
61-2812,red
204-5394,red
72-4646,red
250-2656,red
150-6303,red
k-KurtKeutzer,red
34-5224,red
157-7605,red
128-3628,red
351-6014,red
198-1598,red
132-8701,red
10-5630-66,red
192-1558,red
99-9380,red
166-5229,red
192-4561,red
08-10015,red
118-3429,red
159-3628,red
61-5621,red
208-4126,red
20-4252,red
96-5052,red
02-3721-1,red
29-4899,red
p-VernPaxson,red
89-6345,red
22-4235,red
270-0520,red
170-0251,red
237-9911,red
223-5999,red
54-3202,red
41-5787,red
h-RyanHuebsch,red
200-7639-3,red
259-1800,red
285-5045,red
150-7739,red
48-2199,red
164-9013,red
62-241,red
99-4450,red
185-9249,red
161-0169,red
50-6336,red
190-7111,red
232-2059,red
190-1205,red
290-1245,red
73-10849,red
82-8968,red
31-1869,red
193-9376,red
192-8757,red
27-8534,red
228-8084,red
277-3983,red
277-3511,red
88-2774,red
45-3803,red
m-PetrosManiatis,red
r-TimothyRoscoe,red
33-11518,red
40-3641,red
29-2973,red
220-4132,red
75-3924,red
16-3283-22,red
51-8165,red
36-1579,red
10-5647,red
99-3944,red
k-EWKnightly,red
k-AleksandarKuzmanovic,red
z-WZwaenepoel,red
w-DavidWetherall,red
12-2414,red
274-7019,red
46-3744-1,red
01-877,red
234-8717,red
51-2717,red
98-8490,red
55-4381,red
260-2805,red
61-445,red
10-10299,red
r-BenRecht,red
234-6127,red
234-6048,red
41-6224,red
188-9911,red
53-5765,red
175-6757,red
179-2214,red
159-2099,red
147-4809,red
177-2702,red
364-1658,red
26-700,red
68-4706-1,red
334-0722,red
140-5829,red
b-ClarkWBarrett,red
229-1943,red
155-9974,red
64-10521,red
173-8396,red
b-ParamvirBahl,red
245-1549,red
251-1809,red
18-4100,red
70-4429,red
134-2311,red
315-8855,red
338-0119,red
165-6136,red
315-9243,red
72-6275,red
66-7232,red
28-5664,red
134-3944,red
16-6553,red
v-AminVahdat,red
b-WJBolosky,red
46-10539,red
83-10547,red
270-1582,red
141-0690,red
276-0192,red
192-1339,red
04-1701,red
40-5390,red
38-5896,red
274-9464,red
249-9343,red
16-6512,red
118-1401,red
320-7575,red
305-1404,red
227-3314,red
185-0906,red
320-7929,red
155-0712,red
320-7611,red
289-2565,red
350-0372,red
353-5814,red
43-1464,red
c-JohnChuang,red
16-434,red
03-8335,red
146-8107,red
56-4447,red
14-3340,red
210-3164,red
249-9516,red
218-5800,red
192-6332,red
280-2834,red
187-9300,red
196-3874,red
254-1835,red
133-9941,red
40-6998,red
276-3470,red
305-9161,red
271-3260,red
211-6953,red
209-9045,red
09-1000,red
209-9750,red
248-3748,red
h-MarkHandley,red
91-584,red
02-1825-2,red
127-6289,red
75-4924-1,red
191-4186,red
g-BrightenGodfrey,red
13-8735,red
06-4334,red
252-6219,red
02-8279,red
f-EricJFriedman,red
218-5728,red
41-5098,red
91-1123,red
83-713,red
255-5034,red
232-2006,red
50-1534,red
369-7190,red
81-2999,red
141-5719,red
d-AnwitamanDatta,red
47-8122,red
06-6147-1,red
18-8314,red
26-628,red
k-SrikanthKandula,red
250-2632,red
300-4390,red
127-0230,red
23-1185-2,red
372-2063,red
285-4734,red
132-0674,red
372-2040,red
153-9609,red
218-5246,red
203-5466,red
52-5152-3,red
66-10509,red
81-7419,red
131-1783,red
13-806,red
t-NinaTaft,red
c-DavidDClark,red
45-6587,red
79-911,red
99-3875,red
25-1323,red
50-2038,red
k-DinaKatabi,red
29-6674,red
r-KKRamakrishnan,red
92-3944,red
z-LixiaZhang1,red
263-3719,red
256-1560,red
147-5256,red
06-4997,red
55-11299,red
j-XiaofanJiang,red
53-10825,red
217-1663,red
207-7523,red
80-7594,red
75-5058,red
136-4840,red
168-0332,red
49-6828,red
05-5543,red
15-3253,red
10-4661,red
34-5417,red
c-JSChase,red
228-0272,red
185-5780,red
323-5642,red
15-2227,red
264-2742,red
293-9714,red
13-7590,red
50-2433-7,red
232-8368,red
335-3984,red
209-4959,red
145-2045,red
71-1478,red
06-5980,red
62-990,red
57-1180,red
203-0907,red
70-5879,red
251-1906,red
18-6316,red
00-336,red
30-3504,red
49-7542,red
55-10982,red
81-6327,red
s-StefanSavage,red
06-445-5,red
266-1484,red
183-6849,red
s-ALSangiovanniV,red
s-SanjitASeshia,red
186-8115,red
c-BrentNChun,red
55-453,red
59-6872,red
50-6755,red
235-2534,red
371-6111,red
69-10883,red
179-9306,red
67-8970,red
222-9619,red
300-4488,red
82-2188,red
89-6764-18,red
36-4627-2,red
29-50-1,red
82-8969,red
i-RaviRIyer,red
11-6040,red
92-7061,red
07-4227,red
237-0852,red
252-7799,red
226-4171,red
142-2293,red
150-6291,red
147-6644-1,red
59-146-1,red
78-6923,red
62-2645,red
r-DSRosenblum,red
g-AlbertGGreenberg,red
67-1328,red
49-10014,red
99-1933,red
b-NicolasBruno,red
39-5024,red
145-2333,red
78-1102,red
b-SuBanerjee,red
58-2164,red
66-2080,red
m-NickMcKeown,red
r-JenniferRexford,red
15-5634,red
39-547,red
z-EllenWZegura,red
04-4176,red
243-7009,red
77-1831,red
294-1969,red
294-1792,red
279-6669,red
76-11294,red
294-3178,red
47-6127,red
d-PDruschel,red
b-BobbyBhattacharjee,red
185-7102,red
149-9177,red
65-2709-10,red
33-9447,red
230-8567,red
05-11411,red
65-11411,red
173-8201,red
163-0582,red
98-2210,red
88-9720,red
82-4709,red
188-3665,red
163-2321,red
86-6284,red
211-0360,red
272-7068,red
365-9500,red
12-3195,red
65-5280,red
01-9985,red
65-1459,red
325-0062,red
244-8814,red
55-5064,red
325-0364,red
71-5850,red
b-MBalakrishnan,red
26-11458,red
80-2263,red
351-6008,red
03-6999,red
168-8408,red
94-8023-1,red
285-6104,red
75-6541,red
61-601,red
32-4165,red
88-2827-4,red
77-1037,red
55-6412,red
44-1863,red
68-6223,red
38-6332,red
18-6541,red
40-4231,red
76-10322,red
g-PKrishnaGummadi,red
46-5713,red
g-StevenDGribble,red
176-9039,red
z-BenYZhao,red
39-4529,red
03-3399,red
20-11411,red
07-1315,red
186-9734,red
195-2064,red
72-1221,red
33-2105-2,red
93-5071,red
77-2271,red
12-6664,red
199-6354,red
56-11346-3,red
320-8087,red
d-TrevorDarrell,red
y-MasatoshiYoshikawa,skyblue
52-6010,red
s-YasushiSakurai,red
239-8747,red
26-10003,red
34-1625,red
59-1643,red
15-1562,red
97-4305,red
16-556,red
m-QiangMa1,red
91-3334,red
37-9269,red
69-2797,red
08-5787,red
01-3442-2,red
174-6817,red
45-2683,red
34-1333,red
150-3501,red
99-5612,red
67-1744,red
77-3058,red
55-6987,red
44-6097,red
82-3018,red
38-8339,red
42-3905,red
41-3020,red
56-1483,red
24-5199,red
28-2411,red
60-985,red
32-3049-1,red
19-3497,red
37-3076-1,red
141-3118,red
67-8046,red
87-290,red
85-2169,red
88-3564,red
194-4608,red
g-MarcelaGenero,red
268-3862-1,red
85-22,red
k-JohnKrogstie,red
l-KLyytinen,red
89-200,red
34-5459,red
89-4942,red
p-MPiattini,red
r-JohnFRoddick,red
s-KengSiau,red
31-7248,red
60-6885,red
333-9557,red
277-5098,red
168-0910,red
46-3223,red
63-4779,red
45-2605-4,red
22-1995,red
67-4179,red
03-7248,red
37-2695,red
188-3679,red
188-3252,red
44-6200,red
42-4574,red
52-3281,red
244-0606,red
44-7194,red
152-2435,red
152-2422,red
h-RichardHull,red
39-3711-1,red
83-8692,red
36-9810,red
96-780-1,red
150-6500,red
63-216-2,red
60-539,red
72-6280,red
34-2036,red
94-1299,red
10-3621,red
179-9135,red
75-8541,red
64-6487,red
117-7531,red
203-6274,red
69-2422,red
58-7247,red
52-3472,red
119-2063,red
144-1083,red
295-8305,red
73-76,red
30-383,red
55-2789,red
70-5125,red
57-5926,red
06-2128,red
54-2309,red
75-837,red
146-0112,red
10-2982,red
44-5440,red
97-3993,red
52-5050,red
01-758,red
132-3469,red
146-8392,red
204-3749,red
18-4611,red
28-883,red
34-2693,red
243-3290,red
209-5740,red
79-6531-1,red
243-0195,red
243-0215,red
87-2491,red
29-5953,red
61-6139,red
09-2358,red
06-5636,red
